1,2,3,4,5,6,7,8
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-94.5--91]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-94.5--91]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-94.5--91]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-91--87.5]\'',3
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-50.8--47.9]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-91--87.5]\'',3
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-49.9--46.6]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-87.5--84]\'',3
'\'(-48.4--42]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-82.6--79]\'','\'(-87.5--84]\'',3
'\'(-61.2--54.8]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-86.2--82.6]\'','\'(-87.5--84]\'',3
'\'(-61.2--54.8]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-82.6--79]\'','\'(-87.5--84]\'',3
'\'(-61.2--54.8]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-82.6--79]\'','\'(-91--87.5]\'',3
'\'(-61.2--54.8]\'','\'(-68.2--65.3]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-86.2--82.6]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-inf--69.7]\'','\'(-63.8--57.2]\'','\'(-73.1--67.8]\'','\'(-89.8--86.2]\'','\'(-94.5--91]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-82.6--79]\'','\'(-94.5--91]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-94.5--91]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-86.2--82.6]\'','\'(-94.5--91]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-63.1--59.8]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-63.1--59.8]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-65.3--62.4]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-75.4--71.8]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-68.2--65.3]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-65.3--62.4]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-77--73.5]\'',3
'\'(-54.8--48.4]\'','\'(-65.3--62.4]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-65.3--62.4]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-89.8--86.2]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-65.3--62.4]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-65.3--62.4]\'','\'(-63.1--59.8]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-77--73.5]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-48.4--42]\'','\'(-47.9-inf)\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-57.2--51.9]\'','\'(-79--75.4]\'','\'(-84--80.5]\'',3
'\'(-48.4--42]\'','\'(-47.9-inf)\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-89.8--86.2]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-89.8--86.2]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-57.2--51.9]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-61.2--54.8]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-89.8--86.2]\'','\'(-80.5--77]\'',3
'\'(-67.6--61.2]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-89.8--86.2]\'','\'(-87.5--84]\'',3
'\'(-61.2--54.8]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-91--87.5]\'',3
'\'(-61.2--54.8]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-94.5--91]\'',3
'\'(-61.2--54.8]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-63.8--57.2]\'','\'(-57.2--51.9]\'','\'(-86.2--82.6]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-63.8--57.2]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-63.8--57.2]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-94.5--91]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-77--73.5]\'',3
'\'(-48.4--42]\'','\'(-53.7--50.8]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-57.2--51.9]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-50.8--47.9]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-57.2--51.9]\'','\'(-79--75.4]\'','\'(-77--73.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-79--75.4]\'','\'(-77--73.5]\'',3
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-50.8--47.9]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-49.9--46.6]\'','\'(-50.6--44]\'','\'(-57.2--51.9]\'','\'(-79--75.4]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-47.9-inf)\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-87.5--84]\'',3
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-49.9--46.6]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-79--75.4]\'','\'(-77--73.5]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-79--75.4]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-48.4--42]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-79--75.4]\'','\'(-84--80.5]\'',3
'\'(-48.4--42]\'','\'(-53.7--50.8]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-77--73.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-87.5--84]\'',3
'\'(-48.4--42]\'','\'(-47.9-inf)\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-79--75.4]\'','\'(-84--80.5]\'',3
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-59.8--56.5]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-77--73.5]\'',3
'\'(-48.4--42]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-77--73.5]\'',3
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-49.9--46.6]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-62.4--59.5]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-77--73.5]\'',3
'\'(-48.4--42]\'','\'(-53.7--50.8]\'','\'(-49.9--46.6]\'','\'(-57.2--50.6]\'','\'(-57.2--51.9]\'','\'(-82.6--79]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-50.8--47.9]\'','\'(-56.5--53.2]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-49.9--46.6]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-63.8--57.2]\'','\'(-62.5--57.2]\'','\'(-93.4--89.8]\'','\'(-94.5--91]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-49.9--46.6]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-82.6--79]\'','\'(-84--80.5]\'',3
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-49.9--46.6]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-49.9--46.6]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-46.6--43.3]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-77--73.5]\'',3
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-62.5--57.2]\'','\'(-89.8--86.2]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-89.8--86.2]\'','\'(-87.5--84]\'',3
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-59.8--56.5]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-93.4--89.8]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-59.5--56.6]\'','\'(-56.5--53.2]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-49.9--46.6]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-79--75.4]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-73.1--67.8]\'','\'(-82.6--79]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-89.8--86.2]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-89.8--86.2]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-73.1--67.8]\'','\'(-89.8--86.2]\'','\'(-80.5--77]\'',3
'\'(-48.4--42]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-87.5--84]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-62.5--57.2]\'','\'(-86.2--82.6]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-89.8--86.2]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-59.5--56.6]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-89.8--86.2]\'','\'(-84--80.5]\'',3
'\'(-54.8--48.4]\'','\'(-56.6--53.7]\'','\'(-53.2--49.9]\'','\'(-50.6--44]\'','\'(-67.8--62.5]\'','\'(-89.8--86.2]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-53.7--50.8]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-78.4--73.1]\'','\'(-86.2--82.6]\'','\'(-80.5--77]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-65.3--62.4]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-91--87.5]\'',3
'\'(-54.8--48.4]\'','\'(-62.4--59.5]\'','\'(-53.2--49.9]\'','\'(-57.2--50.6]\'','\'(-67.8--62.5]\'','\'(-82.6--79]\'','\'(-91--87.5]\'',3
